,30-39,40-49,50-59,60-69
ENSG00000251442.7,0.10779397271925534,0.3808495858272074,0.32010949646348097,0.25070210137430576
ENSG00000287762.1,0.32462643613721137,0.08930026386802115,0.18239820898646275,0.33374757373479147
ENSG00000257813.2,0.0,0.09325787401574805,0.25,0.0
ENSG00000151079.7,0.29697810485704207,0.5196051927137995,0.26748599951561297,0.13591853658467495
ENSG00000172901.21,0.0,0.10021691438808508,0.07256972383742998,0.21689604303621945
ENSG00000130307.12,0.6073932746959133,0.6224579118518785,0.6318024006943694,0.42508596288429973
ENSG00000252338.1,0.0,0.0,0.0,0.0
ENSG00000269937.1,0.33016405460341436,0.18557788428430205,0.2139049327453877,0.40477298560125585
ENSG00000078043.16,0.4669174747722093,0.45375625664621505,0.20140664304709593,0.3818810265437627
ENSG00000115421.13,0.3517926792501205,0.6681547795679907,0.5054339439893077,0.38985719180548273
ENSG00000232680.2,0.11252398089052174,0.22325495918546476,0.019414333362591064,0.03603841958094569
ENSG00000231364.3,0.0,0.125,0.0,0.0
ENSG00000207235.1,0.0,0.0,0.0,0.0
ENSG00000169164.7,0.0,0.0,0.24712278158393156,0.25841185961138263
ENSG00000116478.12,0.3183688434431905,0.38620978802569217,0.31604676742575466,0.23729082078371197
ENSG00000187175.5,0.0,0.125,0.0,0.0
ENSG00000289090.1,0.7095858789225216,0.18185757862399332,0.0,0.16325832523373138
ENSG00000251228.1,0.0,0.0,0.0,0.0
ENSG00000285043.3,0.1795931503569647,0.41643362887431457,0.45282235749861643,0.6507762693282362
ENSG00000285405.1,0.0,0.0,0.0,0.0
ENSG00000132970.14,0.39491753788069833,0.30548270420992724,0.3652758464165544,0.44796012229419296
ENSG00000168575.10,0.3070572154205726,0.4131886142916206,0.36544229941696127,0.2446561815323259
ENSG00000173432.13,0.17103334082298818,0.25335316087781934,0.08976071430570783,0.12260981820985634
ENSG00000129559.13,0.30881599471700694,0.4874212247663072,0.8196922428810528,0.6712513330828465
ENSG00000212623.1,0.0,0.0,0.0,0.0
